path,class_name,class_id
dataset_procesado\cerda_012\IMG-20250420-WA0133.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132359_050.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104735_029.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132532_003.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132351_044.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131511.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132511_059.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133622_005.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133502_010.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132546_017.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132242_009.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_132406_043.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133458_020.jpg,cerda_002,1
dataset_procesado\cerda_007\20260320_141655_042.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_038.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132532_069.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_008.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111328.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132328_027.jpg,cerda_001,0
dataset_procesado\cerda_003\20260320_141959_015.jpg,cerda_003,2
dataset_procesado\cerda_012\20260317_132500_011.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_003.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111332_008.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104558_041.jpg,cerda_005,4
dataset_procesado\cerda_005\20250511_104602_016.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132518_002.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132518_002.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132406_056.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_091.jpg,cerda_001,0
dataset_procesado\cerda_003\20260320_142017.jpg,cerda_003,2
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132434_002.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_066.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_037.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132439_012.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133528_005.jpg,cerda_002,1
dataset_procesado\cerda_007\20260317_134206_053.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132242_035.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133626_003.jpg,cerda_002,1
dataset_procesado\cerda_001\20260317_132406_020.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132500_005.jpg,cerda_012,11
dataset_procesado\cerda_012\20260401_111041_017.jpg,cerda_012,11
dataset_procesado\cerda_012\20260401_111045.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104613_006.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_075.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132359_055.jpg,cerda_001,0
dataset_procesado\cerda_001\20260320_135731_033.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_071.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_017.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_056.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134206_064.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133528_040.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132532_008.jpg,cerda_012,11
dataset_procesado\cerda_012\IMG-20250420-WA0137.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111337_003.jpg,cerda_001,0
dataset_procesado\cerda_012\20260401_111108.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_083.jpg,cerda_001,0
dataset_procesado\cerda_012\20260320_134930_009.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133551.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_067.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133446_028.jpg,cerda_002,1
dataset_procesado\cerda_012\20260320_134916_003.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134051.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132500_040.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_028.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_089.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133601_005.jpg,cerda_002,1
dataset_procesado\cerda_012\20260401_111041_003.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_098.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132500_046.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132359_053.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133428_017.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432378-20260317_131951.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_132406_001.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104651.jpg,cerda_005,4
dataset_procesado\cerda_006\IMG-20250420-WA0017.jpg,cerda_006,5
dataset_procesado\cerda_002\20260317_133542_007.jpg,cerda_002,1
dataset_procesado\cerda_007\20260317_134123_008.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132447_007.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_142042_004.jpg,cerda_003,2
dataset_procesado\cerda_002\20260317_133458_023.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132532_069.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132518_004.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_075.jpg,cerda_012,11
dataset_procesado\cerda_010\20260320_141100.jpg,cerda_010,9
dataset_procesado\cerda_007\20260317_134206_063.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_018.jpg,cerda_012,11
dataset_procesado\cerda_012\IMG-20250420-WA0165.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_056.jpg,cerda_002,1
dataset_procesado\cerda_012\20260320_134718.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_039.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_036.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_063.jpg,cerda_001,0
dataset_procesado\cerda_011\20260320_141250.jpg,cerda_011,10
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132351_099.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133538_010.jpg,cerda_002,1
dataset_procesado\cerda_001\20260317_133413_034.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_075.jpg,cerda_002,1
dataset_procesado\cerda_012\20260401_111029_004.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_069.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104613_021.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132447_013.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_044.jpg,cerda_007,6
dataset_procesado\cerda_005\20250511_104735_014.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132546_014.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_024.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_005.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132328_049.jpg,cerda_001,0
dataset_procesado\cerda_012\IMG-20250420-WA0156.jpg,cerda_012,11
dataset_procesado\cerda_008\20260320_142335_003.jpg,cerda_008,7
dataset_procesado\cerda_002\20260317_133601_045.jpg,cerda_002,1
dataset_procesado\cerda_011\20260320_141309_015.jpg,cerda_011,10
dataset_procesado\cerda_012\20260317_132542_020.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132351_042.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132406_061.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132339.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132500_043.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_070.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132511_026.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_055.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133435_029.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132439_027.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133458_006.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132439_041.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_076.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132511_048.jpg,cerda_012,11
dataset_procesado\cerda_009\20260320_140331.jpg,cerda_009,8
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132233_024.jpg,cerda_001,0
dataset_procesado\cerda_004\20260320_140720_025.jpg,cerda_004,3
dataset_procesado\cerda_002\20260317_133446_008.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432378-20260317_131953.jpg,cerda_001,0
dataset_procesado\cerda_003\20260320_141959_025.jpg,cerda_003,2
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_037.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141625_004.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132542_002.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132447_012.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432228-20260317_132500_048.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141655_010.jpg,cerda_007,6
dataset_procesado\cerda_007\20260320_141703_007.jpg,cerda_007,6
dataset_procesado\cerda_007\20260320_141703_008.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133528_010.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_065.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132447_005.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132518_019.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_071.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133528_041.jpg,cerda_002,1
dataset_procesado\cerda_004\20260320_140650.jpg,cerda_004,3
dataset_procesado\cerda_012\20260320_134930_013.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_011.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104653.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133435_030.jpg,cerda_002,1
dataset_procesado\cerda_007\20260320_141611.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432228-20260317_132542_024.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132542_005.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132518_018.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_141959_045.jpg,cerda_003,2
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132100_002.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132500_018.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132233_009.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_033.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132500_056.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133428_001.jpg,cerda_002,1
dataset_procesado\cerda_006\IMG-20250420-WA0028.jpg,cerda_006,5
dataset_procesado\cerda_012\20260320_142837.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132439_029.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132359_026.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_063.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132511_053.jpg,cerda_012,11
dataset_procesado\cerda_010\20260320_140115.jpg,cerda_010,9
dataset_procesado\cerda_003\20260320_141959_004.jpg,cerda_003,2
dataset_procesado\cerda_005\20250511_104735_049.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132328_007.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133601_018.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132434_018.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133622_001.jpg,cerda_002,1
dataset_procesado\cerda_007\20260317_134035.jpg,cerda_007,6
dataset_procesado\cerda_012\20260401_111041_020.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_041.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_142042_003.jpg,cerda_003,2
dataset_procesado\cerda_012\20260317_132546_049.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_025.jpg,cerda_007,6
dataset_procesado\cerda_009\20260320_140311.jpg,cerda_009,8
dataset_procesado\cerda_001\20260317_132406_021.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_072.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133528_019.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_002.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132328_008.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_062.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_133413_002.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132100_001.jpg,cerda_001,0
dataset_procesado\cerda_012\20260320_134930_031.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132242_026.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_001.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_056.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_040.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_050.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133428_041.jpg,cerda_002,1
dataset_procesado\cerda_001\20260320_135749.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132323_003.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134123_007.jpg,cerda_007,6
dataset_procesado\cerda_011\20260320_141309_007.jpg,cerda_011,10
dataset_procesado\cerda_012\20260317_132434_034.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133528_015.jpg,cerda_002,1
dataset_procesado\cerda_005\20250511_104602_003.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131418.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133538_023.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_007.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_080.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132351_061.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_072.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132511_034.jpg,cerda_012,11
dataset_procesado\cerda_003\20260317_133856.jpg,cerda_003,2
dataset_procesado\cerda_007\20260317_134133.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132447_028.jpg,cerda_012,11
dataset_procesado\cerda_001\20260320_135731_012.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132439_022.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_043.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132511_018.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_060.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132406_045.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132447_016.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432228-20260317_132542_019.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133542_009.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133422_046.jpg,cerda_002,1
dataset_procesado\cerda_003\20260320_142032_001.jpg,cerda_003,2
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131528.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_058.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132532_029.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_022.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132447_004.jpg,cerda_012,11
dataset_procesado\cerda_004\IMG-20250420-WA0072.jpg,cerda_004,3
dataset_procesado\cerda_001\20260317_132406_027.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432377-20260317_132434_060.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_141959_029.jpg,cerda_003,2
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132359_042.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104558_034.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432228-20260317_132500_023.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131421.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133446_011.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132233_025.jpg,cerda_001,0
dataset_procesado\cerda_003\20260320_142029_012.jpg,cerda_003,2
